theta_deg,tsr,cp,cd
1142.888994639635,2.074025877147335,0.4976182540771193,1.3979147982726001
1143.3599197190656,2.0754884584605713,0.5080115391182638,1.4082411986308
1143.8317727023752,2.07682667937034,0.5192849521175436,1.4182910963637998
1144.303625685685,2.0781649002801084,0.5274726729198836,1.4273133963849998
1144.7754786689945,2.0795031211898776,0.5356813947635822,1.4371530908994
1145.2473316523042,2.0808413420996463,0.5438427376800566,1.4464001071154
1145.7191846356136,2.0821795630094146,0.5519208578363556,1.4559617278291999
1146.1910376189232,2.0835177839191834,0.559798716787252,1.4649291690164
1146.6628906022331,2.084856004828952,0.5676050424188187,1.4743309246346
1147.1347435855428,2.086194225738721,0.5753023841374486,1.4828019824963998
1147.6065965688522,2.0875324466484892,0.5827911273243565,1.4911094880062001
1148.0784495521618,2.088870667558258,0.5904103521862233,1.4995484036228
1148.5503025354715,2.0902088884680268,0.5979816931401843,1.5082149856206
1149.024113336136,2.091104051604292,0.6056182292509547,1.5164663503592002
1149.5014290405963,2.0912060483768893,0.616541282092427,1.5236070452824002
1149.9787447450567,2.091308045149487,0.6243444223633567,1.5303617267237999
1150.456060449517,2.0914100419220847,0.6307569745449213,1.5368019131238
1150.9333761539772,2.091512038694682,0.6370134519446511,1.5436874747416
1151.4106918584378,2.0916140354672796,0.6431170096761005,1.5496484521058
1151.888007562898,2.091716032239877,0.6491572524229665,1.5563760602788
1152.3653232673585,2.0918180290124746,0.6548619447917979,1.5615685498262
1152.842638971819,2.0919200257850723,0.6604406551452784,1.5675267099502
1153.3199546762794,2.0920220225576696,0.6657256276632272,1.5722565396152
1153.7972703807395,2.0921240193302673,0.6709677030661774,1.5774198630004
1154.2745860852,2.092226016102865,0.6757646887397044,1.5819985786982
1154.7519017896605,2.092328012875462,0.6805429309973369,1.5867006551285998
1155.230927977742,2.091400728963545,0.6867517159312949,1.5906846000178
1155.7103118123973,2.0902582318188365,0.694486286681684,1.593980392183
1156.1896956470528,2.0891157346741283,0.6984530023571252,1.5968504231387999
1156.6690794817082,2.08797323752942,0.7023019229979315,1.5998002003378
1157.1484633163632,2.086830740384712,0.7057617730226604,1.6014940354304001
1157.6278471510186,2.0856882432400043,0.7091500526232549,1.6038277756040002
1158.1072309856738,2.0845457460952956,0.7121001214424243,1.6054566891
1158.586614820329,2.083403248950588,0.7149017778242647,1.6064130405454
1159.0659986549842,2.0822607518058796,0.7174454384513008,1.6082430224273998
1159.5453824896392,2.0811182546611717,0.7198584089905411,1.6092325712371998
1160.024766324295,2.079975757516463,0.7219591831208934,1.6106344989781998
1160.5041501589499,2.078833260371755,0.7239198688870782,1.6100773383451998
1160.9830921169169,2.077350112433225,0.7255362412523562,1.6107258030277998
1161.4609818092185,2.0750557537123613,0.7302531542361371,1.6096049503960002
1161.9388715015207,2.0727613949914967,0.7325259484911915,1.6088456113364
1162.4167611938226,2.070467036270633,0.7331859980124328,1.6074712878564001
1162.8946508861243,2.0681726775497693,0.7337306016922087,1.606740486639
1163.3725405784262,2.065878318828906,0.7340163981634283,1.6049028212320002
1163.850430270728,2.063583960108041,0.7338345242902317,1.6033605916674
1164.32831996303,2.0612896013871778,0.7340638297873737,1.600059332648
1164.806209655332,2.058995242666314,0.733328109989305,1.598123232808
1165.2840993476336,2.0567008839454504,0.7330366733657809,1.5950668244472
1165.7619890399358,2.0544065252245858,0.7321098242525138,1.5912110134896
1166.2398787322375,2.052112166503722,0.7311073385573249,1.5884931791427999
1166.7177684245391,2.0498178077828584,0.7300462002208177,1.5848708736588
1167.1918855406682,2.046785152119044,0.7296059619668009,1.5810482049006
